|0000|019|0|01082025|31082025|Vale S.A.|33592510040105||MG|4610241613505|3146107|1015091||B|1|
|0001|0|
|0005|Vale S.A.|35400000|Est de Ferro Vitória-Minas Km 613|S/N||Timbopeba|3138336377|3135594210||
|0100|ROSIANE ALVES DE SOUZA|50563203153|015359O0||22250145|PRAIA DE BOTAFOGO|00186||BOTAFOGO|2134855000||rosiane.alves@vale.com|3304557|
|0150|B10010151|Vale S.A.|1058|33592510015186||3170241618851|3146107||Fazenda Capanema|S/N||São Bartolomeu|
|0150|C0000107499|LOC ITA LTDA ME|1058|02143363000101||0028969190066|3131901||RUA RIO BRANCO|127||CENTRO|
|0150|C0000109657|RECICARBON INDUSTRIA E COMERCIO LTDA|1058|12931923000146||082809003|3200607||FAZ TRES IRMAOS DE JEQUITIBA|SN||ZONA RURAL|
|0150|C0000115659|J&F USINAGEM E MANUTENCAO LTDA -EPP|1058|18012639000152||0021391230027|3140001||AV NOSSA SENHORA DO CARMO|393||VILA DO CARMO|
|0150|C0000122875|SAMMIX EQUIPAMENTOS E CONSULTORIA L|1058|28970187000175||535671740112|3538709||R NICOLA NARDO|109|M106|MORUMBI|
|0150|C0000125250|MINASMAQUINAS SA|1058|17161241001278||1860142091300|3118304||RODOVIA BR-040|S/N|KM 624|BARREIRA|
|0150|C0000125479|RPT SOLUCOES AMBIENTAIS EIRELI|1058|04800789000116||0023913520007|3106705||R CINCO|331||DISTRITO INDUSTRIAL BANDEIRINHAS|
|0150|C0000125661|DUARTE PECAS DIESEL E SERVICOS LTDA|1058|10744462000177||0011284200060|3140001||ROD DOS INCONFIDENTES|839|LETRA A|SAO JOSE|
|0150|C0000127124|ASSOCIACAO DE RECICLAGEM MULHERES P TROMBET - AREMPAT|1058|16914316000129||0020344570002|3157203||R A|43||CAMPESTRE|
|0150|C0000129250|ASSOCIACAO DOS CATADORES DE MATERIA CICLAVEIS DE ANTONIO PEREIRA - AMRA|1058|44766489000182||0048797180017|3146107||R GRANDE|S/N||CENTRO - DISTRITO ANTONIO PEREIRA|
|0150|C0000129689|LORENCINI BRASIL - COMERCIO, IMPORT E SERVICOS LTDA|1058|04824941000109||635464550114|3548708||R RAYMUNDO CIRINO|65||PLANALTO|
|0150|C0000139350|RECITEC RECICLAGEM TECNICA DOL LTD|1058|03472535000153||4930563840059|3149309||RUA ZICO BARBOSA|426||TEOTONIO B. FREITAS|
|0150|C0000139440|W R G USINAGEM LTDA - EPP|1058|05816771000175||1862473900046|3118601||RUA ARARAQUARA|220||VILA PARIS|
|0150|C0000139447|SMF CABOS ELETRICOS LTDA|1058|22014476000114||1864956190053|3118601||RUA HIBISCO|445||CHACARA BOA VISTA|
|0150|C0000139451|ITAUCOM - ITAUNA COMERCIO DE METAIS E SERVICOS LTDA.EPP|1058|04002420000168||4700948960090|3147006||R JOAQUIM BROCHADO|32||SÃO SEBASTIÃO|
|0150|C0000140635|ESSENCIS MG SOLUCOES AMBIENTAIS S/A|1058|07004980000140||0018936360000|3106705||ROD BR-381|S/N||JARDIM PIEMONT|
|0150|C0000142998|LAMINACAO DE PNEUS DUQUE LTDA - ME|1058|25774217000180||1866095170047|3162922||AV 01|435||TUPANUARA|
|0150|V0000001077|VALE S/A|1058|33592510041268||4000241615037|3140001||FAZENDA ALEGRIA|SN||ZONA RURAL|
|0150|V0000001079|VALE S/A|1058|33592510023529||7790241611910|3115359||EST DE FERRO VITORIA-MINAS KM|SN||ZONA RURAL|
|0150|V0000004033|VALE S/A|1058|33592510004907||3170241616123|3105400||R NEIDE FERREIRA DE LACERDA|75||Garcia II|
|0150|V0000004385|VALE S A|1058|33592510016743||3170241616387|3135050||EST MUNICIPAL JAIBA|S/N||ZONA RURAL|
|0150|V0020001285|EMPRESA DE NAVEGACAO ELCANO S/A|1058|04616210001131||083164197|3205309||AV JERONIMO MONTEIRO 1000|1000|SALA 1005|CENTRO|
|0150|V0030000300|MRS LOGISTICA S A|1058|01417222000339||3671980170038|3136702||BRASIL|2001||CENTRO|
|0150|V0070000128|ISOTEC COMERCIO E SERVICOS LTDA|1058|00403760000140||0629190590014|3106200||ESTORIL|1076||SAO FRANCISCO|
|0150|V0070000186|LENARGE TRANSPORTES E SERVICOS LTDA|1058|02870124000153||5679953340051|3156700||BR-381|25|: KM 14;|VILA AMELIA MOREIRA|
|0150|V0070000297|TRANSPORTES DELLA VOLPE S A COMERCI INDUSTRIA|1058|61139432000172||104338196110|3550308||TTE AMARO FELICISSIMO DA SILVEIRA|S/N|COND ESQ.|PARQUE NOVO MUNDO|
|0150|V0070000450|SARTORI SERVICOS LTDA|1058|03649389000199||3621315120080|3136207||AV CAMBURI|1320|********|SION|
|0150|V0070000726|TRADIMAQ S.A.|1058|22320881000160||1865086920070|3118601||PROFESSOR PEDRO COELHO|122|********|INCONFIDENTES|
|0175|27082025|03|TRADIMAQ S A|
|0150|V0070000748|WRG INDUSTRIA MECANICA LTDA|1058|05816771000175||1862473900046|3118601||ARARAQUARA|220||VILA PARIS|
|0150|V0070002108|A GERADORA ALUGUEL MAQUINAS S A|1058|33845322000271||0010861930096|3118601||RIO DANUBIO|388|GALPAO.|RIACHO DAS PEDRAS|
|0150|V0070002153|AIR LIQUIDE BRASIL LTDA|1058|00331788003134||1862408880044|3118601||DOIS|300|********|JARDIM RIACHO DAS PEDRAS|
|0150|V0070003703|NORTEL SUPRIMENTOS INDUSTRIAIS LTDA|1058|46044053004607||082604371|3205002||CIVIT I|1795|ANEXO MODU|BARRO BRANCO|
|0150|V0070004441|ECOMEL-ELETRICA COMERCIAL LTDA|1058|07274938000149||1863464480006|3118601||R MANOEL GONCALVES REZENDE|97||INCONFIDENTES|
|0150|V0070005736|KROME COMERCIO E SERVICOS LTDA|1058|16552127000153||1860843260044|3118601||SIMAO ANTONIO|300||CINCAO|
|0150|V0070006653|ENGESCOM REFRIGERACAO E AR CONDICIONADO LTDA|1058|66226242000106||5788298120098|3157807||R SILVA JARDIM|905||CENTRO|
|0150|V0070007013|EXIMPORT LUBEQUIP LTDA|1058|73012411000170||113909411118|3550308||GEN ROBERTO ALVES DE CARVALHO FILHO|37||SANTO AMARO|
|0150|V0090000210|TRANSPORTES PESADOS MINAS S A|1058|17215039000129||0620103740022|3106705||EXPRESSA|15999|********|VILA CRISTINA|
|0150|V0090000232|MINAS MERCANTIL E TECNICA LTDA|1058|17277146000181||0620006930076|3118601||CORONEL JOVE SOARES NOGUEIRA|261|********|RIACHO DAS PEDRAS|
|0150|V0090000243|HIDROPOCOS LTDA|1058|17300096000106||0620063730005|3106200||AGENERIO ARAUJO|395||CAMARGOS|
|0150|V0090000329|LABOROIL LTDA|1058|19235134000110||0623357980001|3106200||AVE PORTUGAL|4751||ITAPOA|
|0150|V0090000458|BEMIL BENEFICIAMENTO MINERIOS LTDA|1058|23064231000164||4611854480004|3146107||DOS INCONFIDENTES|SN|KM 80|FUNIL|
|0150|V0090000498|REXNORD BRASIL SISTEMAS DE TRANSMIS MOVIMENTACAO LTDA|1058|24314957000170||1240086897|4318705||CHRISTOPHER LEVALLEY|187|********|JARDIM AMERICA|
|0150|V0090000551|MOURA MATOS COMERCIO E REPRESENTACO LTDA|1058|25923723000193||3176218230023|3131703||JOAO SOARES DA SILVA|176|********|PENHA|
|0150|V0090000580|DATA ENGENHARIA LTDA|1058|26389015000187||8509274100026|3165537||SAO JUDAS TADEU|280||DISTRITO INDUSTRIAL|
|0150|V0090000740|VIBRA ENERGIA S A|1058|34274233002571||0670590230025|3106705||CONTORNO DA PETROBRAS|50|********|DISTRITO INDUSTRIAL PAULO CAMILO SU|
|0150|V0090000786|ELETROSOLDA LOGISTICA E IMPORTACAO|1058|35968825000189||081395434|3205002||SAO PEDRO|1001|ANDAR: 1;|SAO GERALDO|
|0150|V0090000838|DIALMATICA LTDA|1058|41684952000159||3177799270012|3131703||R COLUMBITA|401||DISTRITO INDUSTRIAL|
|0150|V0090000845|POWERTECH AR COMPRIMIDO EIRELI|1058|41811142000116||0627910380088|3106200||R FREI ANTONIO DO DESTERRO|326||NOVA CACHOEIRINHA|
|0150|V0090000923|HAVER & BOECKER LATINOAMERICANA MAQ LIMITADA|1058|44000941000109||465002650110|3531803||JORNALISTA FRANCISCO AGUIRRE PROENCA|S/N|KM 20|PARQUE RESIDENCIAL SAO CLEMENTE|
|0150|V0090001037|CORREIAS MERCURIO SA INDUSTRIA E COMERCIO|1058|50937564000123||407020534110|3525904||JOSE SPINA|10|********|VILA JUNDIAINOPOLIS|
|0150|V0090001269|TRANSPORTES DELLA VOLPE S A COMERCIO E INDUSTRIA|1058|61139432011107||0240278445|4304606||ANTONIO FREDERICO OZANAN|555|PAVLH 07|BRIGADEIRA|
|0150|V0090001327|WALMINI FERRAGENS E FERRAMENTAS LTD|1058|61843934000180||104959794115|3550308||ALCANTARA MACHADO|605|609|BRAS|
|0150|V0090001329|MARTIN ENGINEERING LTDA|1058|61891255000186||244527371116|3509502||ESTACIO DE SA|2.104|********|JARDIM SANTA GENEBRA|
|0150|V0090001422|ROLATEL COMERCIO ROLAMENTOS LTDA|1058|65837262000150||113107022116|3550308||ALVARENGA|2201|LOTE 10 QU|BUTANTA|
|0150|V0090001436|PRESTECNICA COMERCIO LTDA|1058|66485053000158||1868386720002|3118601||AV CORONEL JOSE FARIA DA ROCHA|1329||CID.JARDIM ELDORADO|
|0150|V0090001479|INBRAS EQUIPAMENTOS MAGNETICOS E VIBRATORIOS LTDA|1058|68862960000102||286123924114|3513801||PRESTES MAIA|515|********|JARDIM DAS NACOES|
|0150|V0090001530|BOSCH REXROTH LTDA|1058|72908817000173||382172179118|3523404||DOM PEDRO I (SP-65)|S/N|KM 97|SITIO DA MOENDA|
|0175|12082025|13|SITIO DA MOENDA|
|0175|12082025|11|S/N|
|0175|12082025|10|DOM PEDRO I (SP-65)|
|0150|V0090001588|TECNOFLEX INDUSTRIA E COMERCIO DO MOBILIARIO LTDA|1058|80170897000130||1016599766|4120804||JOSE RODRIGUES FORTES|264|********|JD.PATRICIA|
|0150|V0090001594|NETZSCH DO BRASIL INDUSTRIA E COMER LTDA|1058|82749987000106||250005050|4213203||HERMANN WEEGE|2383|********|CENTRO|
|0150|V0090001769|PUR EQUIPAMENTOS INDUSTRIAIS L|1058|00439965000185||0629176840084|3118601||AV GERALDO ROCHA|1300||CHACARA COTIA|
|0150|V0090001805|ACOPLAST BRASIL LTDA|1058|00666269000101||1869340680041|3118601||HIBISCO|195|GALPAO|CHACARAS BOA VISTA|
|0150|V0090001844|SNF BRASIL COMERCIAL QUIMICA EIRELI|1058|00934286000182||336493037110|3518800||EST BONSUCESSO ITAQUAQUECETUBA|80||VILA MARIA DE LOURDES|
|0150|V0090001949|INTERCABOS INDUSTRIAL E COMERCIAL L|1058|01402461000153||0621978970071|3106200||MAGNOLIA|767||PEDRO II|
|0150|V0090001971|TAVARES GAS LTDA|1058|01516787000101||4003315160014|3140001||RUA JOAZINHO TAXISTA VIEIRA|637||VILA DO CARMO|
|0150|V0090001994|QUIMICA BRASILEIRA LTDA|1058|01609555000106||0623454880067|3106200||BEIRA-ALTA|545|LETRA: A;|SAO FRANCISCO|
|0150|V0090002075|GW FIBRAS E LOCACOES BENS MOVEIS LT|1058|01996047000110||1830946020097|3118304||GERALDO PLAZA|2305|********|AMARO RIBEIRO|
|0150|V0090002237|CANADA LOCADORA DE EQUIPAMENTOS LIM|1058|02694691000104||4489164130080|3144805||RUA NIAGARA|59||JARDIM CANADA|
|0150|V0090002316|SAQUETTO INDUSTRIA MECANICA LTDA|1058|03022908000194||1860186010012|3118601||WILSON TAVARES RIBEIRO|1025|LOTE: 02;|CHACARAS REUNIDAS SANTA TEREZINHA|
|0150|V0090002852|A.W.A. EQUIPAMENTOS HIDRAULICOS LTD|1058|06130273000137||0622753140080|3106200||VEREADOR ANTONIO ZANDONA|74||JARDINOPOLIS|
|0150|V0090002889|CEMIG GERACAO E TRANSMISSAO S A|1058|06981176000158||0623221310098|3106200||BARBACENA|1200|ANDAR 12 A|SANTO AGOSTINHO|
|0150|V0090002890|CEMIG DISTRIBUICAO S A|1058|06981180000116||0623221360087|3106200||BARBACENA|1200|17 ANDAR -|SANTO AGOSTINHO|
|0150|V0090002980|JAV DISTRIBUICAO MATERIAIS ELETRICO AUTOMACAO LTDA|1058|07783656000177||122245717|2111300||JERONIMO DE ALBUQUERQUE MARANHAO|1000|********|ANGELIM|
|0150|V0090003095|TRANSPORTES DELLA VOLPE S A COMERCI INDUSTRIA|1058|61139432000253||83699205|3304557||EMBAU|2475|KM 2 ROD P|PAVUNA|
|0150|V0090003098|TRANSPORTES DELLA VOLPE S A COMERCI INDUSTRIA|1058|61139432004402||081010664|3205101||IDALINO CARVALHO|2|ARMZ 2 MOD|PARQUE INDUSTRIAL|
|0175|27082025|13|PARQUE INDUSTRIAL|
|0175|27082025|11|2|
|0175|27082025|12|ARMZ 2 MOD|
|0175|27082025|10|IDALINO CARVALHO|
|0150|V0090003106|TRANSPORTES DELLA VOLPE S A COMERCIO E INDUSTRIA|1058|61139432012260||254737161|4208203||BR 101 KM 116,8|S/N|SALA 8 - P|SALSEIROS|
|0150|V0090003107|TRANSPORTES DELLA VOLPE S A COMERCI INDUSTRIA|1058|61139432012502||122209761|2111300||R UM|05||DISTRITO INDUSTRIAL|
|0150|V0090003839|AUMUND LTDA|1058|42509851000104||117042096118|3550308||AV ENGENHEIRO LUIZ CARLOS BERRINI|716||CIDADE MONCOES|
|0150|V0090004083|HEXAGON MINING TECNOLOGIA E SISTEMA LTDA|1058|00740161000111||0621525430008|3106200||RAJA GABAGLIA|959||LUXEMBURGO|
|0150|V0090004133|ESTANCIA CANTEIRO VERDE LTDA|1058|02153268000199||3629878490093|3136207||ALBERTO LIMA|3000|********|CAMPOS ELISIOS|
|0150|V0090004338|OREGON LABWARE IND IMPORTACAO E EXPORTACAO PROD PARA LABOR LTDA|1058|07247883000188||117080217112|3550308||BERNARDINO FANGANIELLO|210||CASA VERDE|
|0150|V0090004659|SEW-EURODRIVE BRASIL LTDA|1058|50981018000351||587254403118|3543907||WASHINGTON LUIZ KM 172|1431|COND INDUS|JARDIM ANHANGUERA|
|0150|V0090005030|A R S INDUSTRIA E COMERCIO PARAFUSO FERRAGENS LTDA|1058|57599581000147||626062737113|3547809||QUEIROS DOS SANTO|690-|EDIF 700-7|CENTRO|
|0150|V0090005110|TRANSPORTES DELLA VOLPE S A COMERCIO E INDUSTRIA|1058|61139432008742||535693178110|3538709||ROD RODOVIA MARGARIDA DA GRACA MARTINS (SP 135)|S/N||TUPI|
|0150|V0090005382|TRANSPORTES PESADOS MINAS S.A.|1058|17215039000552||77028412|3301702||AV RUI BARBOSA|88||JARDIM GRAMACHO|
|0150|V0090005491|HENNINGS VEDACOES HIDRAULICAS LTDA|1058|83748772000990||0622595790063|3106200||AV PORTUGAL|5235|********|ITAPOA|
|0150|V0090005632|LIDER INDUSTRIA, COMERCIO & SERVI COS DE ELETROMECANICA LTDA|1058|38745501000170||3171101930080|3131703||R COLUMBITA|150||DISTRITO INDUSTRIAL|
|0150|V0090005826|ENTERPRISE SERVICES BRASIL SERVICOS TECNOLOGIA LTDA|1058|02833315000145||635723459110|3548708||JOSE VERSOLATO|101|ANDAR 18 A|CENTRO|
|0150|V0090005988|LIDERBAN LOCACAO E SERVICO LTDA|1058|08084068000108||0010222270020|3118601||JOAQUIM ANES RODRIGUES|410|********|XANGRILA|
|0150|V0090006028|HIDRAU TORQUE INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO LTDA|1058|44357085000801||0010959400028|3118601||WILSON TAVARES RIBEIRO|1651|********|CHACARAS REUNIDAS SANTA TEREZINHA|
|0150|V0090007715|UNIMAR TRANSPORTES LTDA|1058|02035105000888||0010916760146|3144805||MONTREAL|636|QUADRA127|JARDIM CANADA|
|0150|V0090008056|HOSCH DO BRASIL LTDA|1058|02418815000110||0620042860066|3106200||AV DO CONTORNO|6846||LOURDES|
|0150|V0090008153|GRAFICA E EDITORA CONGONHAS LTDA|1058|02552704000100||1807418190096|3118007||EVANGELINA DA CONCEICAO DANTAS|170|********|TANCREDO NEVES|
|0150|V0090008452|VALMET FABRICS TECIDOS TECNICOS LTD|1058|02884362000118||0620176320066|3106200||ROD ANEL RODOVIARIO CELSO MELLO AZEVEDO|1300|********|OLHOS D'AGUA|
|0150|V0090008855|MG SOLDAS E ABRASIVOS LTDA|1058|03327823000114||1860559910005|3118601||R ONZE|26||TROPICAL|
|0150|V0090010908|CONPROVE INDUSTRIA E COMERCIO PRODU ELETROELETRONICOS LTDA|1058|05488977000113||7022241830055|3170206||VISCONDE DE OURO PRETO|95||CUSTODIO PEREIRA|
|0150|V0090013278|LAVE MINAS LAVANDERIA INDUSTRIAL LT|1058|09220158000141||0010534790011|3133808||RODOVIA MG 050|S/NO|QUILOMETRO|ZONA RURAL|
|0150|V0090013548|EMPRESA CAMPOS EMPREENDIMENTOS E SERVICOS LTDA|1058|09626171000103||0010741120038|3131703||JOAO CAMILO DE OLIVEIRA TORRES|288|********|JUCA ROSA|
|0150|V0090014282|PONTUAL MANUTENCAO E LOCACAO DE EQUIPAMENTOS LTDA|1058|11436418000162||0015288650080|3118601||R JACUMA|352||NOVO ELDORADO|
|0150|V0090014352|EMALTO ESTRUTURAS METALICAS LTDA.|1058|11616556000123||0015568450056|3168705||R ALEXANDRE TORQUETTI|151||SANTA TEREZINHA|
|0150|V0090014598|BRANHOLI REPRESENTACAO COMERCIAL EI|1058|12390410000175||147400130110|3550308||ANTONIETA DE MORAIS|512|********|VILA MATILDE|
|0150|V0090016232|PEDREIRA IRMAOS MACHADO LTDA|1058|19257633000108||4616192680246|3146107||AMARANTINA|S/N|S/N|AMARANTINA|
|0150|V0090016417|TORA TRANSPORTES LTDA|1058|20468310005020||1866240070567|3118601||APIO CARDOSO|20|EDIF: CENT|CINCAO|
|0150|V0090017740|CLARIANT BRASIL LTDA|1058|31452113001395||672086333110|3552502||JORGE BEI MALUF|2163|********|VILA THEODORO|
|0150|V0090018987|PEDREIRA UM VALEMIX LTDA|1058|41716499001197||7587910821044|3157203||FAZ MONTE ALVERNE ZONA RURAL|SN||ZONA RURAL|
|0150|V0090019015|AGROPECUARIA BOA SAFRA LTDA|1058|41937665000103||6728088190046|3167202||PROFESSOR ABEYLARD|2106||MANOA|
|0150|V0090019037|BRASKEM S A|1058|42150391003358||082509069|3205200||RUA RIO VERDE|S/N|CAIS DE PA|PAUL|
|0150|V0090019094|TAKRAF DO BRASIL EQUIPAMENTOS PARA MINERACAO LTDA.|1058|42518084000604||082583048|3205309||AMERICO BUAIZ|501|SALA 808 E|ENSEADA DO SUA|
|0150|V0090020084|SHERWIN WILLIAMS DO BRASIL INDUSTRI COMERCIO LTDA|1058|60872306000402||0628962620811|3118601||AV GENERAL DAVID SARNOFF|5050|GALPAO4|CIDADE INDUSTRIAL|
|0150|V0090020390|CORACORTHE COMERCIO FERRO E ACO LTD|1058|62188255000187||112617347119|3550308||PRESIDENTE WILSON|3647|3659/3717|CAMBUCI|
|0150|V0090020575|UNIVALE TRANSPORTES LTDA|1058|65107971000695||1946758270069|3140001||DEL' REY|S/N|********|ZONA RURAL|
|0150|V0090022021|JC3D INOVACAO MULTIMIDIA LTDA|1058|09363092000149||0016575900054|3144805||OSCAR NIEMEYER|288|CONJ 503|VALE DO SERENO|
|0150|V0090022381|J&F USINAGEM E MANUTENCAO LTDA|1058|18012639000152||0021391230027|3140001||AVENIDA GERALDO GONCALVES DA CUNHA|185|GALPAOA|SAO JOSE|
|0150|V0090022448|G&L USINAGEM E SERVICOS LTDA|1058|19308933000179||0022675680028|3118601||ROLDAO MIRANDA|350|********|FUNCIONARIOS|
|0150|V0090033170|RADIADORES LIDER SERVICOS E COMERCI LTDA|1058|17739750000182||0021140960091|3106200||ESTORIL|1449|********|SAO FRANCISCO|
|0150|V0090033792|MECROC ENGENHARIA LTDA|1058|17320148000106||0026557860003|3106200||LIMOEIRO|285|MZNINOMEZA|NOVA SUISSA|
|0150|V0090035017|KOCH DO BRASIL PROJETOS INDUSTRIAIS LTDA|1058|02572696000156||0629866770086|3171204||AV DAS NACOES|3785||DISTRITO INDUSTRIAL|
|0150|V0090036964|TREND SERVICOS LTDA|1058|08282094000140||0012662870010|3131703||COLUMBITA|443||DISTRITO INDUSTRIAL|
|0150|V0090037661|BH COMERCIO E REPRESENTACAO EPI LTD|1058|18448914000185||0021808520041|3106200||EXPEDITO RIBEIRO SILVA|3|LETRA: A;|SUZANA|
|0150|V0090037718|POWERPOXI TECNOLOGIA EM POLIMEROS L TDA|1058|07478376000155||4483828200097|3144805||AV QUEBEC|1099||JARDIM CANADA|
|0150|V0090038050|USIMAX USINAGEM MAXIMA LTDA|1058|05197214000113||5671849340035|3156700||ANTONIO AVENDANHA|68|********|DISTRITO INDUSTRIAL OPERARIO RAIMUN|
|0150|V0090038940|MULT ENGRENAGENS - EQUIPAMENTOS INDUSTRIAIS E SERVICOS LTDA.|1058|13171390000104||664070273113|3551702||ROSA PRIZON MAGRO|122|********|DISTRITO INDUSTRIAL E EMPRESARIAL 2|
|0150|V0090039212|TRANSMISERVICE COMERCIO E SERVICOS INDUSTRIAIS LTDA|1058|11144456000141||664172439119|3551702||FRANCISCO PRIZON|234B||DISTRITO INDUSTRIAL E EMPRESARIAL 3|
|0150|V0090039297|LEXMARK INTERNATIONAL DO BRASIL LTD|1058|00767378000115||241097793117|3509205||DOUTOR ANTONIO JOAO ABDALLA|260|PARTE 01 G|CRISTAIS (JORDANESIA)|
|0150|V0090040375|IDEAL WORK UNIFORMES E E P I S LTDA|1058|03246317001334||0021252920016|3110608||RHODES|50|********|SANTA EDWIGES|
|0150|V0090040829|WKVE-ASSES. EM SERV. DE INF. E TELECOMUNICACOES LTDA|1058|00989304000638||2770864430053|3106200||LUIZ COSME|183|********|HAVAI|
|0150|V0090040963|CORDEIRO CABOS ELETRICOS S.A.|1058|14197209000100||128196053110|3550308||AGRIMENSOR SUGAYA|288|LOTE 37 A|COLONIA (ZONA LESTE)|
|0150|V0090041298|MINASLASER LTDA|1058|13876112000152||0017960030014|3106200||PERIMETRAL|3798|********|DISTRITO INDUSTRIAL DO JATOBA|
|0150|V0090042975|SOTREQ S/A|1058|34151100006252||0016365490640|3161908||RUA 2|S/N|LOTE 4 E 5|DISTRITO INDUSTRIAL II|
|0150|V0090043922|COMERCIAL ELETRICA P.J.LTDA|1058|57158057000645||78542322|3301702||SN 1|S/N|QUADRA D -|INTER BUSINESS PARK|
|0150|V0090043932|DYNAMOX SA|1058|09008497000169||256616604|4205407||CORONEL LUIZ CALDEIRA|67|BLOCO C|ITACORUBI|
